corpus,model,n_samples,sampling,measure,agg,corr,p-value,type
Switchboard,GPT-2 Large,20,Ancestral_None,surprise_min_2gram_pos,None,-0.07150857148135452,0.5030074804877388,iv
Switchboard,GPT-2 Large,20,Ancestral_None,surprise_min_3gram_pos,None,0.0014574757261548487,0.9893104164565159,iv
Switchboard,GPT-2 Large,20,Ancestral_None,surprise_min_cosine,None,-0.5789829614476967,2.7893427193303215e-10,iv
Switchboard,GPT-2 Large,20,Ancestral_None,surprise_min_euclidean,None,-0.5789829614476967,2.7893427193303215e-10,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_mean_1gram,None,0.010941232396898155,0.9139639941806363,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_mean_2gram,None,-0.07403186184892144,0.48801909590672776,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_mean_3gram,None,-0.10297205993797723,0.34257300431425175,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_mean_1gram_pos,None,0.09196699115595158,0.3628025112851009,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_mean_2gram_pos,None,-0.037526435055279195,0.7254725794314806,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_mean_3gram_pos,None,-0.05553007649025358,0.6094539632111384,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_mean_cosine,None,-0.629053895138787,2.405455269871077e-12,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_mean_euclidean,None,-0.6348730133751964,1.3085431407283244e-12,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_min_1gram,None,-0.05590817346804295,0.5806160388442363,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_min_2gram,None,-0.05174176706448206,0.628152690365042,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_min_3gram,None,-0.11577179472382691,0.2855997929921696,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_min_1gram_pos,None,-0.048545548604254564,0.631486913586772,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_min_2gram_pos,None,-0.20627989642447983,0.0511020928883101,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_min_3gram_pos,None,-0.18117236502213221,0.09308389406779735,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_min_cosine,None,-0.6599428891133355,8.144367734827174e-14,iv
Switchboard,GPT-2 Large,30,Temperature_1.25,surprise_min_euclidean,None,-0.6599428891133355,8.144367734827174e-14,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_mean_1gram,None,-0.07649517255803523,0.44938321537585935,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_mean_2gram,None,-0.08571588441874992,0.42180986163676215,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_mean_3gram,None,-0.09035725754788497,0.40523351780907857,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_mean_1gram_pos,None,-0.08331042565838187,0.4099032176676889,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_mean_2gram_pos,None,-0.07155513248395069,0.5027287592726559,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_mean_3gram_pos,None,-0.05064660114430153,0.641311021364088,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_mean_cosine,None,-0.513260656017179,4.7508784960729375e-08,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_mean_euclidean,None,-0.5171260413746286,3.61701706897362e-08,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_min_1gram,None,-0.19449429534676982,0.05249526558822413,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_min_2gram,None,-0.07852318412886346,0.4619374841330527,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_min_3gram,None,-0.08655450130455274,0.42536549994994777,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_min_1gram_pos,None,-0.2081356106840616,0.037709028331114544,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_min_2gram_pos,None,-0.2653463683261874,0.011484762459559471,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_min_3gram_pos,None,-0.21824996989298276,0.04227443824117607,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_min_cosine,None,-0.5374152440677152,8.164617779432931e-09,iv
Switchboard,GPT-2 Large,30,Typical_0.95,surprise_min_euclidean,None,-0.5374152440677152,8.164617779432931e-09,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_mean_1gram,None,-0.006439566805321733,0.9492993180279155,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_mean_2gram,None,-0.06687845721466049,0.5311197022945074,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_mean_3gram,None,-0.11208727012234859,0.3013136643658293,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_mean_1gram_pos,None,-0.052375227012205657,0.6047912366292572,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_mean_2gram_pos,None,-0.05210309162654284,0.625751474365899,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_mean_3gram_pos,None,-0.08179346373891755,0.4513614456655619,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_mean_cosine,None,-0.534240741394316,1.0372921248113365e-08,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_mean_euclidean,None,-0.5396871475122775,6.868602199815236e-09,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_min_1gram,None,-0.16899951646446593,0.09278990608933053,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_min_2gram,None,-0.10110992974508853,0.3430085101616571,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_min_3gram,None,-0.10617940170557542,0.3276681860793732,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_min_1gram_pos,None,-0.03755017929113126,0.7107033280826927,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_min_2gram_pos,None,-0.17517309724151,0.09865617265204549,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_min_3gram_pos,None,-0.16959075192061465,0.11633223167676711,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_min_cosine,None,-0.49627214161014455,1.514268522538209e-07,iv
Switchboard,GPT-2 Large,30,Temperature_0.75,surprise_min_euclidean,None,-0.49627214161014455,1.514268522538209e-07,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_mean_1gram,None,-0.03466597151722464,0.7320466636640648,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_mean_2gram,None,-0.0749804353051663,0.48244643145616883,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_mean_3gram,None,-0.06185752173343713,0.5692415012523229,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_mean_1gram_pos,None,-0.06627983534267701,0.5123477888666159,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_mean_2gram_pos,None,-0.03403694680986633,0.7501197688865934,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_mean_3gram_pos,None,0.004065421876356954,0.9701888622281922,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_mean_cosine,None,-0.5356834979818554,9.306443583756355e-09,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_mean_euclidean,None,-0.5400177792302553,6.697262468401586e-09,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_min_1gram,None,-0.16919570183247926,0.09240588997700162,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_min_2gram,None,-0.09469048276738645,0.3746738014880405,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_min_3gram,None,-0.06411090288229805,0.5552275314338866,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_min_1gram_pos,None,-0.12535142730281434,0.21399221312815106,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_min_2gram_pos,None,-0.11229940568070426,0.29196934217885967,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_min_3gram_pos,None,0.044165377677062925,0.684605035171176,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_min_cosine,None,-0.5943903453441256,7.046438540460082e-11,iv
Switchboard,GPT-2 Large,30,Nucleus_0.9,surprise_min_euclidean,None,-0.5943903453441256,7.046438540460082e-11,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_mean_1gram,None,-0.03180448550608237,0.7534255526870662,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_mean_2gram,None,-0.0780608483598621,0.4620457686632883,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_mean_3gram,None,-0.10352790811288264,0.3399598849849592,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_mean_1gram_pos,None,-0.08367712739126502,0.40783818749498557,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_mean_2gram_pos,None,-0.09977395427940249,0.34671704207831855,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_mean_3gram_pos,None,-0.049716509920967426,0.6474550554695504,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_mean_cosine,None,-0.452959442143809,2.22367306236769e-06,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_mean_euclidean,None,-0.4523522820798862,2.3031207587038015e-06,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_min_1gram,None,-0.07772984823351937,0.44207739916737543,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_min_2gram,None,-0.11200598862955252,0.2904983528217459,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_min_3gram,None,-0.10418498747598162,0.33688709719616994,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_min_1gram_pos,None,-0.15455931218027763,0.12468481487754467,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_min_2gram_pos,None,-0.17584718178599726,0.09545370639243131,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_min_3gram_pos,None,-0.09455312317688556,0.3836828021234182,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_min_cosine,None,-0.43754129387160706,5.312378105684125e-06,iv
Switchboard,GPT-2 Large,30,Typical_0.2,surprise_min_euclidean,None,-0.43754129387160706,5.312378105684125e-06,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_mean_1gram,None,-0.01502095539143221,0.8820828141487401,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_mean_2gram,None,-0.2007817193260839,0.05775822181453286,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_mean_3gram,None,-0.19388622725306434,0.07195385954965616,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_mean_1gram_pos,None,-0.06857643555248503,0.4978089008227603,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_mean_2gram_pos,None,-0.06221457007617757,0.5602072919277152,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_mean_3gram_pos,None,-0.0360962844643282,0.739947985102638,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_mean_cosine,None,-0.5479769864048483,3.615635436600223e-09,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_mean_euclidean,None,-0.5532310249778046,2.3855809956964393e-09,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_min_1gram,None,-0.21341937121897556,0.03300768634807405,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_min_2gram,None,-0.25260824733961706,0.016303568009803444,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_min_3gram,None,-0.21542181037951919,0.045085902481338744,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_min_1gram_pos,None,-0.11144371972973051,0.26965011421031554,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_min_2gram_pos,None,-0.136433589888224,0.19976017164857723,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_min_3gram_pos,None,-0.06058959693131871,0.5771990667833371,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_min_cosine,None,-0.5353833374881332,9.519290121321191e-09,iv
Switchboard,GPT-2 Large,30,Nucleus_0.8,surprise_min_euclidean,None,-0.5353833374881332,9.519290121321191e-09,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_mean_1gram,None,-0.009790224320143546,0.9229855473813178,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_mean_2gram,None,-0.1109311167768201,0.29792618277893756,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_mean_3gram,None,-0.11252957435575338,0.2993980092967744,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_mean_1gram_pos,None,-0.06421788953318645,0.5255844345802629,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_mean_2gram_pos,None,-0.09400324629741848,0.3781658482188033,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_mean_3gram_pos,None,-0.10797174629295933,0.31952188848175006,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_mean_cosine,None,-0.5034679456792545,9.33900752519625e-08,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_mean_euclidean,None,-0.506708136515437,7.48508243391571e-08,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_min_1gram,None,-0.16098995970926097,0.10957303280094076,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_min_2gram,None,-0.1385703522269992,0.19274158109964085,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_min_3gram,None,-0.10990686414691926,0.3108741083911213,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_min_1gram_pos,None,-0.15332214823645204,0.1277674486516906,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_min_2gram_pos,None,-0.2842957351135545,0.006614716507934061,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_min_3gram_pos,None,-0.23024238736482305,0.031920098440375654,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_min_cosine,None,-0.5224630613083349,2.468316187715692e-08,iv
Switchboard,GPT-2 Large,30,Nucleus_0.85,surprise_min_euclidean,None,-0.5224630613083349,2.468316187715692e-08,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_mean_1gram,None,-0.007221674105871069,0.9431512614195381,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_mean_2gram,None,-0.14966927554412168,0.159135800451849,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_mean_3gram,None,-0.11386860835193899,0.2936473011978223,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_mean_1gram_pos,None,-0.03102847005076936,0.7592563702369421,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_mean_2gram_pos,None,-0.08315359425809087,0.43586901396128697,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_mean_3gram_pos,None,-0.12609611491617462,0.2445103753518617,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_mean_cosine,None,-0.5587074885246733,1.5346187358617876e-09,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_mean_euclidean,None,-0.5660775700926876,8.367797503815873e-10,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_min_1gram,None,-0.2080073572087626,0.03782977856025404,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_min_2gram,None,-0.19577882049641152,0.06441478892248108,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_min_3gram,None,-0.10668166049335201,0.3253721571413306,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_min_1gram_pos,None,-0.16188674782764736,0.10758404165949875,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_min_2gram_pos,None,-0.2485940796554962,0.018146189869883388,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_min_3gram_pos,None,-0.23006508981377524,0.032055978603421166,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_min_cosine,None,-0.5649361562609879,9.200809212233859e-10,iv
Switchboard,GPT-2 Large,30,Typical_0.85,surprise_min_euclidean,None,-0.5649361562609879,9.200809212233859e-10,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_mean_1gram,None,-0.04718525013483672,0.6410867007730559,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_mean_2gram,None,-0.11027021470075492,0.3008317982909029,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_mean_3gram,None,-0.12005130013751782,0.268043521632563,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_mean_1gram_pos,None,-0.08258303369643331,0.4140174895482157,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_mean_2gram_pos,None,-0.043973507442690435,0.6806787423148555,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_mean_3gram_pos,None,-0.08544425787527497,0.4313495676432989,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_mean_cosine,None,-0.5198853133482978,2.971049038889233e-08,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_mean_euclidean,None,-0.5230834237840104,2.3600722834647017e-08,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_min_1gram,None,-0.10738452671950978,0.28759020597798174,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_min_2gram,None,-0.13027163901821123,0.22102289612332499,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_min_3gram,None,-0.11440497676173267,0.2913643299399342,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_min_1gram_pos,None,-0.1815911894977501,0.07058378369049789,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_min_2gram_pos,None,-0.17087595282657347,0.10733703381522629,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_min_3gram_pos,None,-0.13300561656065676,0.21940375593406866,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_min_cosine,None,-0.5461090528202939,4.184480305239941e-09,iv
Switchboard,GPT-2 Large,30,Typical_0.3,surprise_min_euclidean,None,-0.5461090528202939,4.184480305239941e-09,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_mean_1gram,None,-0.015315832515362853,0.8797851353103872,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_mean_2gram,None,-0.05995219476208187,0.5745852750640571,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_mean_3gram,None,-0.0926237255602434,0.39350560172353566,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_mean_1gram_pos,None,-0.0780383368102092,0.44026251912620973,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_mean_2gram_pos,None,-0.10183203793728247,0.33955491048117903,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_mean_3gram_pos,None,-0.10192754859344029,0.3475174126210868,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_mean_cosine,None,-0.5640276534412253,9.920168448356993e-10,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_mean_euclidean,None,-0.570099254080454,5.972236532339855e-10,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_min_1gram,None,-0.15652643247758788,0.11990136296642909,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_min_2gram,None,-0.03141581368404136,0.7688014258266225,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_min_3gram,None,-0.09713486744632893,0.37077194120356216,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_min_1gram_pos,None,-0.15623395607482585,0.12060348408317025,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_min_2gram_pos,None,-0.23518371220783235,0.02565743220123257,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_min_3gram_pos,None,-0.22430893043322916,0.03673945227116215,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_min_cosine,None,-0.527760682035737,1.6781302638011467e-08,iv
Switchboard,GPT-2 Large,30,Nucleus_0.95,surprise_min_euclidean,None,-0.527760682035737,1.6781302638011467e-08,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_mean_1gram,None,0.07023054648773441,0.48747291164108086,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_mean_2gram,None,-0.15758956728499085,0.13796449177952744,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_mean_3gram,None,-0.2243149058947412,0.03673430851585195,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_mean_1gram_pos,None,0.0644463266782612,0.5241095479592681,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_mean_2gram_pos,None,0.06241481812007966,0.5589429668951249,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_mean_3gram_pos,None,0.016528707123895325,0.879226363460347,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_mean_cosine,None,-0.5617673347874134,1.1951730646322984e-09,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_mean_euclidean,None,-0.5618214381594461,1.189874527349226e-09,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_min_1gram,None,-0.21629490169096655,0.030663653506142734,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_min_2gram,None,-0.1490219518870061,0.16096740885705985,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_min_3gram,None,-0.22706566838516043,0.03442954360576153,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_min_1gram_pos,None,-0.10170448523930836,0.31399639524001627,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_min_2gram_pos,None,-0.18276210733857864,0.08468056867608201,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_min_3gram_pos,None,-0.029642793025239526,0.7851988507259171,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_min_cosine,None,-0.5623812441416911,1.1363575107924002e-09,iv
Switchboard,GPT-2 Large,30,Ancestral_None,surprise_min_euclidean,None,-0.5623812441416911,1.1363575107924002e-09,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_mean_1gram,None,0.018990853374616083,0.8512389813756146,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_mean_2gram,None,-0.0542357606928496,0.6116586549770711,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_mean_3gram,None,-0.08506668694785557,0.43339549665897914,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_mean_1gram_pos,None,0.07863347568816713,0.4367731527685762,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_mean_2gram_pos,None,-0.059024322449004754,0.5805313558907232,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_mean_3gram_pos,None,-0.052605521850772365,0.6284497463846841,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_mean_cosine,None,-0.6202049880685447,5.926945546748822e-12,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_mean_euclidean,None,-0.6248879354922667,3.690769620372216e-12,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_min_1gram,None,-0.0752721584923664,0.4566860186464301,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_min_2gram,None,-0.054564493135862466,0.6094987092994996,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_min_3gram,None,-0.08731934548310653,0.42127093809014693,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_min_1gram_pos,None,-0.06385285026383708,0.5279456127413032,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_min_2gram_pos,None,-0.20358757666576638,0.054277979016774364,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_min_3gram_pos,None,-0.1830080149356609,0.08976153444261417,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_min_cosine,None,-0.6223108752141785,4.794543954331703e-12,iv
Switchboard,GPT-2 Large,40,Temperature_1.25,surprise_min_euclidean,None,-0.6223108752141785,4.794543954331703e-12,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_mean_1gram,None,-0.08098021195193585,0.42316781699338,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_mean_2gram,None,-0.09862839777045362,0.35504424632205167,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_mean_3gram,None,-0.09694472029813508,0.37171369680652744,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_mean_1gram_pos,None,-0.07587419543581678,0.4530829864106679,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_mean_2gram_pos,None,-0.04603979644834319,0.6665446657710878,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_mean_3gram_pos,None,-0.027364278884332197,0.8013561105869078,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_mean_cosine,None,-0.5242436405398234,2.1696862858998166e-08,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_mean_euclidean,None,-0.527267417887875,1.7400034960608255e-08,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_min_1gram,None,-0.20173857652590002,0.04413911732553145,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_min_2gram,None,-0.08954734576725495,0.40128207074711575,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_min_3gram,None,-0.09586104455441292,0.3771086647708106,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_min_1gram_pos,None,-0.218953380354456,0.028623311713821455,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_min_2gram_pos,None,-0.24688431489218846,0.01898385914685023,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_min_3gram_pos,None,-0.24720326407632762,0.020979165658599634,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_min_cosine,None,-0.5624533828368242,1.1296314873389798e-09,iv
Switchboard,GPT-2 Large,40,Typical_0.95,surprise_min_euclidean,None,-0.5624533828368242,1.1296314873389798e-09,iv
Switchboard,GPT-2 Large,40,Temperature_0.75,surprise_mean_1gram,None,-0.014347021341166931,0.8873377392767556,iv
Switchboard,GPT-2 Large,40,Temperature_0.75,surprise_mean_2gram,None,-0.07965000406164136,0.4555160773138731,iv
Switchboard,GPT-2 Large,40,Temperature_0.75,surprise_mean_3gram,None,-0.10778896940470627,0.3203466074918372,iv
Switchboard,GPT-2 Large,40,Temperature_0.75,surprise_mean_1gram_pos,None,-0.05395625251627568,0.5939176236247034,iv
Switchboard,GPT-2 Large,40,Temperature_0.75,surprise_mean_2gram_pos,None,-0.047796914642841866,0.654616044845304,iv
Switchboard,GPT-2 Large,40,Temperature_0.75,surprise_mean_3gram_pos,None,-0.06225946205279599,0.5667296867038369,iv
Switchboard,GPT-2 Large,40,Temperature_0.75,surprise_mean_cosine,None,-0.5379017362351974,7.868792065548722e-09,iv
Switchboard,GPT-2 Large,40,Temperature_0.75,surprise_mean_euclidean,None,-0.5421398337110948,5.6911577462079776e-09,iv
Switchboard,GPT-2 Large,40,Temperature_0.75,surprise_min_1gram,None,-0.16112344690740718,0.10927517105045173,iv
Switchboard,GPT-2 Large,40,Temperature_0.75,surprise_min_2gram,None,-0.10285519421032877,0.3346991710406071,iv
Switchboard,GPT-2 Large,40,Temperature_0.75,surprise_min_3gram,None,-0.11089945817460523,0.30649776316585065,iv
Switchboard,GPT-2 Large,40,Temperature_0.75,surprise_min_1gram_pos,None,-0.029153131158441016,0.7734024328618764,iv
Switchboard,GPT-2 Large,40,Temperature_0.75,surprise_min_2gram_pos,None,-0.1005526063210873,0.3456890288479988,iv
