corpus,model,n_samples,sampling,measure,agg,corr,p-value,type
Clasp,OPT 125M,60,Typical_0.2,surprise_mean_1gram,None,0.04264974043453382,0.34123730588563095,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_mean_2gram,None,0.001760780089434921,0.9686721539443979,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_mean_3gram,None,-0.0702054203855212,0.1169168878733531,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_mean_1gram_pos,None,0.05863131217045369,0.19057472794383803,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_mean_2gram_pos,None,-0.02915809610591397,0.5153684590477322,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_mean_3gram_pos,None,-0.07922376207203857,0.07675280488477063,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_mean_cosine,None,-0.05007862496533349,0.2636990835102999,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_mean_euclidean,None,-0.05507225464761684,0.2189578639501835,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_min_1gram,None,0.016030082610655864,0.7206655974587461,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_min_2gram,None,-0.010644961766087901,0.8123158089748094,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_min_3gram,None,-0.07534524734600817,0.09238534843396401,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_min_1gram_pos,None,-0.038209279774419035,0.39390423906170635,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_min_2gram_pos,None,-0.13031337439056723,0.0035108967016337224,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_min_3gram_pos,None,-0.11513065501604026,0.009979783665715867,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_min_cosine,None,-0.09187706422666624,0.04001084352562392,iv
Clasp,OPT 125M,60,Typical_0.2,surprise_min_euclidean,None,-0.09187706422666624,0.04001084352562392,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_mean_1gram,None,-0.03665963495134697,0.41338137934849273,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_mean_2gram,None,-0.06572426777119354,0.14222702157754477,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_mean_3gram,None,-0.06571401534924952,0.14269100317322395,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_mean_1gram_pos,None,0.012072220494252361,0.7877163497023311,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_mean_2gram_pos,None,-0.09139381438041616,0.04107325235106242,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_mean_3gram_pos,None,-0.11396252451257487,0.010845111174002891,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_mean_cosine,None,-0.08890689430519046,0.046924717787799976,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_mean_euclidean,None,-0.09052708299512421,0.043038445498121414,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_min_1gram,None,-0.057292568269270976,0.20091641508521454,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_min_2gram,None,-0.06939260237068959,0.12122540426931275,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_min_3gram,None,-0.07004749249946489,0.11811417146977576,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_min_1gram_pos,None,-0.06393182760044913,0.15345262320355535,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_min_2gram_pos,None,-0.15487015880301314,0.0005102358260883682,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_min_3gram_pos,None,-0.12792629655959592,0.0042063307834219535,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_min_cosine,None,-0.11357252941001915,0.011039990161681511,iv
Clasp,OPT 125M,60,Typical_0.85,surprise_min_euclidean,None,-0.11357252941001915,0.011039990161681511,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_mean_1gram,None,-0.029892876608418512,0.5048353083093908,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_mean_2gram,None,-0.07606670167361054,0.08929876215859645,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_mean_3gram,None,-0.16547626741349084,0.00020496572658788398,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_mean_1gram_pos,None,0.011303167869740782,0.8009467831563584,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_mean_2gram_pos,None,-0.09626744070621633,0.03138015237190588,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_mean_3gram_pos,None,-0.11178539331738296,0.012466038982514738,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_mean_cosine,None,-0.11014594937761987,0.013729036035144696,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_mean_euclidean,None,-0.11231980174228982,0.011963530102492709,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_min_1gram,None,-0.08860805252195722,0.047672770662807146,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_min_2gram,None,-0.11737556680414235,0.00861122222524243,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_min_3gram,None,-0.1705116030199746,0.0001294762874440448,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_min_1gram_pos,None,-0.06187487572695286,0.16714823637464796,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_min_2gram_pos,None,-0.1938888990411054,1.2646348858953438e-05,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_min_3gram_pos,None,-0.17124533544979986,0.00012096129134260522,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_min_cosine,None,-0.12588350571290993,0.004817089351593453,iv
Clasp,OPT 125M,60,Nucleus_0.85,surprise_min_euclidean,None,-0.12588350571290993,0.004817089351593453,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_mean_1gram,None,-0.023870618205354042,0.5943775364052295,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_mean_2gram,None,-0.09238560020588477,0.03891803549548482,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_mean_3gram,None,-0.13179565467497217,0.003182013158201523,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_mean_1gram_pos,None,0.02315563161254105,0.6054710276898201,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_mean_2gram_pos,None,-0.093253730124048,0.03711089525877708,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_mean_3gram_pos,None,-0.13446609573722043,0.002613403736554404,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_mean_cosine,None,-0.09901209641718452,0.026837114104924613,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_mean_euclidean,None,-0.10149945471732369,0.023220884967353896,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_min_1gram,None,-0.06953122978837172,0.12048194682761666,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_min_2gram,None,-0.1418374943316419,0.0014740997903153214,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_min_3gram,None,-0.1347668082737387,0.002555548656997573,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_min_1gram_pos,None,-0.038784683656717736,0.38681549073709687,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_min_2gram_pos,None,-0.15234409419500938,0.0006309184217610224,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_min_3gram_pos,None,-0.1635170224819277,0.0002442149851756566,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_min_cosine,None,-0.13600267662404986,0.0023062079846604194,iv
Clasp,OPT 125M,60,Ancestral_None,surprise_min_euclidean,None,-0.13600267662404986,0.0023062079846604194,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_mean_1gram,None,-0.0460262179663597,0.3043517116765309,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_mean_2gram,None,-0.08485688708891467,0.0579428963531494,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_mean_3gram,None,-0.14103014905922226,0.0015870690396059671,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_mean_1gram_pos,None,0.007514308019999883,0.8668925778964465,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_mean_2gram_pos,None,-0.0987582089946995,0.02723214222865603,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_mean_3gram_pos,None,-0.12319499659003058,0.00585899932014436,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_mean_cosine,None,-0.09400478595223254,0.0356054196351654,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_mean_euclidean,None,-0.09601749309789005,0.03182478379450149,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_min_1gram,None,-0.06994605982348845,0.11827846208946137,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_min_2gram,None,-0.13531136415830847,0.0024290948093867305,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_min_3gram,None,-0.1579793055113022,0.00039648989805393236,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_min_1gram_pos,None,-0.08756539753396908,0.050361417878089315,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_min_2gram_pos,None,-0.1399438781305001,0.001707690125947463,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_min_3gram_pos,None,-0.1364295311661554,0.002256207184541179,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_min_cosine,None,-0.13446255651478714,0.002588137903210358,iv
Clasp,OPT 125M,60,Temperature_0.75,surprise_min_euclidean,None,-0.13446255651478714,0.002588137903210358,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_mean_1gram,None,-0.028444104046924074,0.5257115092528093,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_mean_2gram,None,-0.10489095452063077,0.01897420031537412,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_mean_3gram,None,-0.0774135145031786,0.08407014629153796,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_mean_1gram_pos,None,-0.004076060514646511,0.9275595430303575,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_mean_2gram_pos,None,-0.09528890402026331,0.033151718974347454,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_mean_3gram_pos,None,-0.13861970896216333,0.001910776715587305,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_mean_cosine,None,-0.08882644170254976,0.04712512958118289,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_mean_euclidean,None,-0.09188210451501785,0.03999988626533048,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_min_1gram,None,-0.0874711643682605,0.05061053516793452,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_min_2gram,None,-0.07079967078899536,0.11384350741766336,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_min_3gram,None,-0.0767386389701376,0.08681596327235441,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_min_1gram_pos,None,-0.047445701405608956,0.2896639198457459,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_min_2gram_pos,None,-0.12963734216883474,0.0036867966987067812,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_min_3gram_pos,None,-0.1415438906913338,0.0015249413062695034,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_min_cosine,None,-0.131700718511844,0.0031735447647270967,iv
Clasp,OPT 125M,70,Temperature_1.25,surprise_min_euclidean,None,-0.131700718511844,0.0031735447647270967,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_mean_1gram,None,-0.03974532143451331,0.3751551009266245,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_mean_2gram,None,-0.09188946464419133,0.03998389038041754,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_mean_3gram,None,-0.15291430860208274,0.0006092606735789273,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_mean_1gram_pos,None,0.02090108479177859,0.6410411107790626,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_mean_2gram_pos,None,-0.08047649394759904,0.0721893366892197,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_mean_3gram_pos,None,-0.10530103673335117,0.018628018958308408,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_mean_cosine,None,-0.09293408469811508,0.03776782206601837,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_mean_euclidean,None,-0.09680008186928109,0.030450336546316892,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_min_1gram,None,-0.10112456990466274,0.023737336329168197,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_min_2gram,None,-0.11132078972936263,0.01274830452039761,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_min_3gram,None,-0.14597222513047492,0.0010749915552236778,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_min_1gram_pos,None,-0.03979350795819286,0.374575965021709,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_min_2gram_pos,None,-0.09465673518953115,0.034341022889517146,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_min_3gram_pos,None,-0.07751998109514048,0.08364344411024585,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_min_cosine,None,-0.11905770721344859,0.007698076020753729,iv
Clasp,OPT 125M,70,Nucleus_0.95,surprise_min_euclidean,None,-0.11905770721344859,0.007698076020753729,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_mean_1gram,None,-0.041606629274575826,0.3531866240206285,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_mean_2gram,None,-0.07795306124244097,0.0816185162161065,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_mean_3gram,None,-0.1359941106969937,0.0023313342743297026,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_mean_1gram_pos,None,0.01915359139294459,0.6691939199474015,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_mean_2gram_pos,None,-0.08369565643145385,0.06147133557434062,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_mean_3gram_pos,None,-0.10612735302176905,0.017717934061223666,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_mean_cosine,None,-0.09771381414330599,0.028910188978468608,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_mean_euclidean,None,-0.10060252340447075,0.024473055202758564,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_min_1gram,None,-0.07747003203070327,0.08353234273630676,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_min_2gram,None,-0.09896121350466716,0.026915886135175687,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_min_3gram,None,-0.13740060490810643,0.002096560525942331,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_min_1gram_pos,None,-0.04077254556316277,0.36292888447672256,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_min_2gram_pos,None,-0.14507296066201766,0.0011417903949198873,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_min_3gram_pos,None,-0.12567553578883853,0.004931215605441563,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_min_cosine,None,-0.14698541693942976,0.0009793647197134043,iv
Clasp,OPT 125M,70,Nucleus_0.8,surprise_min_euclidean,None,-0.14698541693942976,0.0009793647197134043,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_mean_1gram,None,-0.03967276622184443,0.3760281549422866,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_mean_2gram,None,-0.08568883368515759,0.05551955631644732,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_mean_3gram,None,-0.09666311805931693,0.030855365037013728,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_mean_1gram_pos,None,0.03203725097119569,0.4747541413334754,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_mean_2gram_pos,None,-0.0959866244387243,0.03188006782863645,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_mean_3gram_pos,None,-0.12531061720715927,0.005058818023689717,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_mean_cosine,None,-0.10121969471243704,0.0236053579991676,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_mean_euclidean,None,-0.10343718157340794,0.020703681663383038,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_min_1gram,None,-0.06303567011668354,0.15931103476036754,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_min_2gram,None,-0.07415365694773735,0.09766979036037968,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_min_3gram,None,-0.1038009501357053,0.02038471893306846,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_min_1gram_pos,None,-0.07649383142316472,0.08751075913891108,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_min_2gram_pos,None,-0.1613470250342892,0.0002917004952996659,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_min_3gram_pos,None,-0.1763331408992089,7.489380251150731e-05,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_min_cosine,None,-0.14766806399322058,0.0009267538146440239,iv
Clasp,OPT 125M,70,Nucleus_0.9,surprise_min_euclidean,None,-0.14766806399322058,0.0009267538146440239,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_mean_1gram,None,-0.024656423903373817,0.5822932407031963,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_mean_2gram,None,-0.07965590715901907,0.0751527923257896,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_mean_3gram,None,-0.08357363510221823,0.06211468604883257,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_mean_1gram_pos,None,0.017823866235239377,0.6909340414710645,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_mean_2gram_pos,None,-0.09480719611525776,0.034054712307173995,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_mean_3gram_pos,None,-0.1269044906257331,0.004522547013068774,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_mean_cosine,None,-0.0937818131961072,0.03604684517094589,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_mean_euclidean,None,-0.0956478719521064,0.032492166951780636,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_min_1gram,None,-0.061083836714007245,0.17265218452417666,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_min_2gram,None,-0.06106941792480697,0.17275374770950913,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_min_3gram,None,-0.08906391179525734,0.04675633820320542,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_min_1gram_pos,None,-0.0588166767882786,0.18917417264763062,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_min_2gram_pos,None,-0.19114819399007119,1.6831280686714653e-05,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_min_3gram_pos,None,-0.1386636863022926,0.0019043656004272772,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_min_cosine,None,-0.1286026692744763,0.003971517450468313,iv
Clasp,OPT 125M,70,Typical_0.95,surprise_min_euclidean,None,-0.1286026692744763,0.003971517450468313,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_mean_1gram,None,0.024668549927846974,0.5821076633821294,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_mean_2gram,None,0.010372297217316976,0.8170372013638711,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_mean_3gram,None,-0.07641072158816027,0.08817595487919472,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_mean_1gram_pos,None,0.03930639419848834,0.3804557665487269,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_mean_2gram_pos,None,-0.04116709866113447,0.3582997019313553,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_mean_3gram_pos,None,-0.07924204327122115,0.07698142674778558,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_mean_cosine,None,-0.05354466325511384,0.2320261327975312,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_mean_euclidean,None,-0.05544643605429004,0.2158387673741538,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_min_1gram,None,-0.009950980762782335,0.8243455884980299,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_min_2gram,None,-0.014019726342845514,0.7544923723679196,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_min_3gram,None,-0.08110154903923925,0.07027863866492924,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_min_1gram_pos,None,-0.0931674434644875,0.03728726640069625,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_min_2gram_pos,None,-0.11001001930786178,0.013846688852221284,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_min_3gram_pos,None,-0.11725276233302162,0.008749025158580528,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_min_cosine,None,-0.07412411259193115,0.0978038103421476,iv
Clasp,OPT 125M,70,Typical_0.3,surprise_min_euclidean,None,-0.07412411259193115,0.0978038103421476,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_mean_1gram,None,0.04123692293005237,0.35748434633276416,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_mean_2gram,None,0.0007837767686144041,0.9860521571280207,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_mean_3gram,None,-0.07334619529912634,0.10138562578438849,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_mean_1gram_pos,None,0.06288484000348983,0.16031341953101458,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_mean_2gram_pos,None,-0.023201333605234745,0.6047591709276265,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_mean_3gram_pos,None,-0.0710976929033019,0.11232624466170904,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_mean_cosine,None,-0.05156963826522777,0.2497273005193405,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_mean_euclidean,None,-0.056404090841093144,0.2080015785578338,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_min_1gram,None,0.005487111311396943,0.9025906583201544,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_min_2gram,None,-0.021257919236806398,0.6353534495672074,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_min_3gram,None,-0.0791259897832697,0.07711861968306986,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_min_1gram_pos,None,-0.03816303963896132,0.39447728252701575,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_min_2gram_pos,None,-0.1322081632636873,0.0030577023531441635,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_min_3gram_pos,None,-0.1153242045749064,0.009854609750324025,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_min_cosine,None,-0.09681731485516891,0.030420651748891817,iv
Clasp,OPT 125M,70,Typical_0.2,surprise_min_euclidean,None,-0.09681731485516891,0.030420651748891817,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_mean_1gram,None,-0.034560138286279456,0.44065693408280027,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_mean_2gram,None,-0.06991672203092782,0.11843325511224156,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_mean_3gram,None,-0.07342369969567622,0.10136753469459839,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_mean_1gram_pos,None,0.016435961701658244,0.7138993651460408,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_mean_2gram_pos,None,-0.08718449853766252,0.051374708718102756,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_mean_3gram_pos,None,-0.11080746471402285,0.013261274573663356,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_mean_cosine,None,-0.08612734328889737,0.05427650769337735,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_mean_euclidean,None,-0.08913269922334192,0.04636604112386342,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_min_1gram,None,-0.06619176815670459,0.1394051820143972,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_min_2gram,None,-0.07515589985976433,0.09320942528466301,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_min_3gram,None,-0.07218754248763208,0.10726579492053379,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_min_1gram_pos,None,-0.07706770541435252,0.0851539306159948,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_min_2gram_pos,None,-0.1775362386684436,6.561579631020345e-05,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_min_3gram_pos,None,-0.14170531726256896,0.0015058857896911694,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_min_cosine,None,-0.11835297889640316,0.008069546663746301,iv
Clasp,OPT 125M,70,Typical_0.85,surprise_min_euclidean,None,-0.11835297889640316,0.008069546663746301,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_mean_1gram,None,-0.0382992153452268,0.39279112784534675,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_mean_2gram,None,-0.07939907021844543,0.07610042200517234,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_mean_3gram,None,-0.1770238035719234,7.010217518469545e-05,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_mean_1gram_pos,None,0.0085018213207584,0.8495958503937897,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_mean_2gram_pos,None,-0.09620340499667199,0.031493556129166544,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_mean_3gram_pos,None,-0.11277098422495634,0.011707469695330755,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_mean_cosine,None,-0.10409361912777046,0.019906475149346715,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_mean_euclidean,None,-0.1059388446919164,0.017806994236956836,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_min_1gram,None,-0.08701046805843869,0.05184330697513589,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_min_2gram,None,-0.1280834471822018,0.004121770364297373,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_min_3gram,None,-0.1782790075191686,6.212536704731625e-05,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_min_1gram_pos,None,-0.0884246815294545,0.048136708828333576,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_min_2gram_pos,None,-0.1845354266119099,3.299881774043737e-05,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_min_3gram_pos,None,-0.16668664412121034,0.000183757988962674,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_min_cosine,None,-0.13027254080673292,0.003521301374356104,iv
Clasp,OPT 125M,70,Nucleus_0.85,surprise_min_euclidean,None,-0.13027254080673292,0.003521301374356104,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_mean_1gram,None,-0.01992954398243202,0.6566327517735907,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_mean_2gram,None,-0.08833191496070601,0.04837284993253263,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_mean_3gram,None,-0.15435234189540087,0.0005400143116309919,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_mean_1gram_pos,None,0.022153285451101293,0.6211767047074704,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_mean_2gram_pos,None,-0.09572529730022401,0.03235138761906946,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_mean_3gram_pos,None,-0.13276520422655377,0.002963714334674002,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_mean_cosine,None,-0.09906053118810602,0.026762316497629335,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_mean_euclidean,None,-0.1024546133613241,0.021948777835731507,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_min_1gram,None,-0.05009232227958926,0.26356833139579383,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_min_2gram,None,-0.14296474418857466,0.0013493714920459667,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_min_3gram,None,-0.1665069880790129,0.00018677024013645762,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_min_1gram_pos,None,-0.055193233749581315,0.21794589717224772,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_min_2gram_pos,None,-0.15459441995029694,0.0005222803202743692,iv
Clasp,OPT 125M,70,Ancestral_None,surprise_min_3gram_pos,None,-0.15416055763021957,0.0005488068666346744,iv
